排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00631L,元大台灣50正2,37.15,-0.39,-1.04,114215,09/10,4925,924,-1052,-21633,-24916,-69228.0,-3675.0,176629.0,177657.0,177791.0
2,00991A,主動復華未來50,17.74,0.04,0.23,36367,09/10,-1079,-1160,-7502,-10496,-51533,-84675.0,54994.0,70835.0,,35702.0
3,00407A,主動凱基台灣,9.68,-0.06,-0.62,26306,09/10,-7961,-7456,-7165,-7494,-8757,-11354.0,,,,
4,00632R,元大台灣50反1,9.73,0.03,0.31,87493,09/10,-6460,-3689,-3667,-6564,-5364,12129.0,-3508.0,34995.0,52013.0,56400.0
5,1314,中石化,8.13,-0.08,-0.97,14554,09/10,223,-494,-5538,-5501,-9206,-9518.0,10941.0,7233.0,12203.0,8482.0
6,00403A,主動統一升級50,10.34,-0.01,-0.1,97190,09/10,-723,-1833,-1121,-4149,-8590,-27366.0,-52432.0,,,
7,2489,瑞軒,38.6,-0.85,-2.15,8504,09/10,-42,-315,-2266,-3715,-1790,3676.0,-21511.0,-4385.0,16724.0,19736.0
8,2344,華邦電,179.5,-3.5,-1.91,67915,09/10,-126,7759,197,-2737,6113,-4144.0,-73.0,-6080.0,23491.0,-36182.0
9,3711,日月光投控,650.0,10.0,1.56,17451,09/10,-565,-1286,-1432,-2592,-1435,-2834.0,1766.0,5555.0,2251.0,636.0
10,2610,華航,20.2,-0.25,-1.22,14196,09/10,-40,-1065,-1971,-2559,-3703,-8755.0,-8294.0,-8092.0,-7656.0,-10862.0
11,2408,南亞科,515.0,-8.0,-1.53,38162,09/10,868,1125,-2139,-2423,3311,-19690.0,-29294.0,-40940.0,1434.0,-85199.0
12,8096,擎亞,91.8,-8.1,-8.11,7113,09/10,-1455,-1610,-1928,-2407,-2571,-6130.0,-3280.0,800.0,7405.0,8566.0
