排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00676R,富邦臺灣加權反1,5.33,-0.11,-2.02,13905,09/18,-8333,-9683,-9406,-10241,-5098,-4452.0,-2451.0,1565.0,-3889.0,4602.0
2,00685L,群益臺灣加權正2,12.42,0.44,3.67,266451,09/18,-7382,-10259,-10165,-8468,1853,-11822.0,150285.0,151731.0,152342.0,152172.0
3,2303,聯電,156.0,8.5,5.76,306816,09/18,-20799,-11650,-6771,-7505,16753,31897.0,-49377.0,112901.0,147204.0,164065.0
4,00631L,元大台灣50正2,37.65,1.24,3.41,196288,09/18,-2177,-24303,-7709,-5719,-4608,-31813.0,12190.0,185243.0,185909.0,186199.0
5,9945,潤泰新,28.95,0.0,0.0,11972,09/18,-5,-2434,-3074,-4592,-4845,-2081.0,-5369.0,-1389.0,-4500.0,-5853.0
6,6505,台塑化,86.5,0.3,0.35,23494,09/18,-312,-3753,-3054,-3921,-3327,-4183.0,-1855.0,-5728.0,537.0,3243.0
7,2408,南亞科,525.0,37.0,7.58,79513,09/18,-1748,-1904,-2645,-3817,-7113,-17946.0,-34294.0,-46671.0,-9836.0,-89529.0
8,00680L,元大美債20正2,6.33,0.13,2.1,9714,09/18,-2455,-3359,-3946,-3527,536,92.0,-1888.0,-44731.0,-199597.0,-165887.0
9,00988A,主動統一全球創新,16.3,0.33,2.07,23509,09/18,-998,-2561,-2669,-3369,-3953,-15560.0,-23707.0,40356.0,,45914.0
10,2908,特力,22.25,0.15,0.68,228,09/18,-3753,-3652,-3558,-3341,-2834,-1440.0,-1180.0,431.0,2078.0,2598.0
11,6770,力積電,74.0,2.8,3.93,175588,09/18,-359,1630,-2272,-3331,-8100,-9154.0,-21264.0,-6690.0,73652.0,33976.0
12,3481,群創,48.25,-0.25,-0.52,128581,09/18,2519,3841,14,-3009,-2506,2188.0,-102883.0,-2977.0,153319.0,108373.0
13,8096,擎亞,88.2,0.0,0.0,2468,09/18,6,134,196,-2741,-4874,-5589.0,-7998.0,-4786.0,4409.0,5692.0
14,1709,和益,39.2,-3.75,-8.73,48188,09/18,1424,-3124,-2270,-2250,-1625,767.0,27166.0,26991.0,26943.0,26618.0
15,3605,宏致,154.0,14.0,10.0,38476,09/18,-2503,-2261,-1053,-2206,2563,3358.0,11528.0,11214.0,8664.0,11702.0
16,3229,晟鈦,64.4,5.8,9.9,3951,09/18,94,105,-507,-2111,-882,902.0,902.0,902.0,902.0,902.0
17,00403A,主動統一升級50,10.33,0.32,3.2,316018,09/18,-2926,-3240,-3128,-2080,-5422,-13189.0,-20324.0,,,
18,00981A,主動統一台股增長,29.07,0.94,3.34,144725,09/18,724,-3216,6573,-2077,10788,12989.0,26463.0,103875.0,158016.0,90508.0
19,2905,三商,18.45,-0.2,-1.07,2530,09/18,-552,-1343,-2035,-1949,-2094,-2529.0,-4279.0,-5044.0,-6197.0,-4895.0
20,00405A,主動富邦台灣龍耀,8.87,0.44,5.22,111809,09/18,-1372,-1358,-1469,-1626,-266,-2822.0,-4781.0,,,
21,00688L,國泰20年美債正2,6.32,0.13,2.1,4138,09/18,-479,-838,-875,-1571,-1192,-5981.0,453.0,-26920.0,-112348.0,-93245.0
22,3374,精材,444.5,15.5,3.61,13851,09/18,571,230,675,-1426,-867,564.0,15291.0,16482.0,18488.0,20371.0
23,4763,材料*-KY,50.5,2.8,5.87,16776,09/18,-992,-1364,-1031,-1413,-986,-2363.0,-5153.0,-6164.0,-5864.0,-4788.0
24,5483,中美晶,187.5,5.5,3.02,19595,09/18,-5,-516,-815,-1317,-1521,-1493.0,3697.0,7502.0,1331.0,5424.0
