排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,3231,緯創,180.5,-6.0,-3.22,09/22,-1932,-10990,-40903,-59800,-55004,-8373.0,60035.0,44230.0,135675.0,81587.0
2,0056,元大高股息,56.85,-0.3,-0.52,09/22,656,382,1255,-35529,-40325,-47172.0,-87183.0,-111847.0,10585.0,-148753.0
3,1101,台泥,24.55,0.4,1.66,09/22,524,-12245,-21850,-22254,-63922,-430287.0,-360084.0,-41872.0,-21402.0,71528.0
4,2409,友達,36.65,3.3,9.9,09/22,-4820,-20434,-26824,-15039,-103317,-102326.0,-98192.0,-91038.0,367069.0,419503.0
5,1216,統一,74.6,-0.1,-0.13,09/22,-1179,-3861,-9388,-13318,-26230,-75112.0,-143353.0,-99745.0,25689.0,-40991.0
6,3481,群創,50.5,0.1,0.2,09/22,-8044,-10024,-1436,-9564,-8370,-9989.0,150684.0,-7262.0,558359.0,382588.0
7,00712,復華富時不動產,7.91,0.04,0.51,09/22,-9360,-9284,-18310,-9307,23329,63455.0,39598.0,5323.0,39564.0,59987.0
8,00403A,主動統一升級50,10.7,0.21,2.0,09/22,-3058,-7442,-7442,-9064,21108,30529.0,69959.0,,,
9,3036,文曄,205.0,-1.5,-0.73,09/22,336,-3193,-6924,-7938,-29162,-9302.0,-32197.0,9375.0,42286.0,26687.0
10,009816,凱基台灣TOP50,16.52,0.05,0.3,09/22,-5356,-8856,-8856,-7172,-3045,-49636.0,-92702.0,-14363.0,,
11,2382,廣達,342.0,-2.5,-0.73,09/22,-3908,-4267,-4734,-7081,-10232,-37939.0,-167551.0,-34281.0,-56880.0,-51197.0
12,00953B,群益優選非投等債,9.55,0.0,0.0,09/22,-6947,-6632,-6683,-6683,-14531,968.0,7583.0,3502.0,23102.0,29752.0
13,2834,臺企銀,18.25,-0.1,-0.54,09/22,371,-804,-1793,-5782,-32676,-349261.0,-227903.0,-72996.0,31073.0,38837.0
14,8150,南茂,105.5,2.5,2.43,09/22,-3770,-3892,-4391,-5427,-5005,-1405.0,15508.0,13646.0,13865.0,7894.0
15,00685L,群益臺灣加權正2,12.77,0.06,0.47,09/22,-1784,-3342,-3589,-5089,40492,83610.0,488765.0,486110.0,487970.0,486547.0
16,2845,遠東銀,13.5,-0.05,-0.37,09/22,-1428,-2385,-4509,-5024,-11738,-39340.0,-61846.0,-13704.0,1241.0,8093.0
17,2371,大同,29.45,-0.55,-1.83,09/22,-1909,-3247,-1897,-4777,-8014,-17432.0,-39711.0,26057.0,92474.0,66653.0
18,00988A,主動統一全球創新,16.73,0.32,1.95,09/22,-800,-800,-800,-4149,-5832,-20615.0,-14993.0,18268.0,,21050.0
19,2880,華南金,46.55,-0.1,-0.21,09/22,-6810,-7519,-4639,-4089,-13137,-64334.0,121694.0,268197.0,286935.0,261573.0
20,6257,矽格,249.0,-1.5,-0.6,09/22,-2070,-3739,-3666,-4073,-4382,2579.0,-1062.0,-6407.0,2433.0,-3299.0
21,3711,日月光投控,693.0,30.0,4.52,09/22,-2513,-4418,-5034,-4057,-8163,-11100.0,-26632.0,-11508.0,-85925.0,-7734.0
22,3714,富采,68.9,0.1,0.15,09/22,0,-6,-787,-3510,-5909,-14762.0,-23588.0,2881.0,5126.0,3520.0
23,00900,富邦特選高股息30,19.78,-0.05,-0.25,09/22,0,-400,-693,-3418,-5561,-12734.0,-27940.0,-31633.0,-18281.0,-43868.0
24,5483,中美晶,195.0,8.5,4.56,09/22,-879,-3341,-3468,-3340,-1193,5306.0,30686.0,27158.0,21510.0,22140.0
25,00662,富邦NASDAQ,124.05,2.45,2.01,09/22,5,5,-3009,-3084,-8043,-7336.0,-28995.0,-17306.0,7864.0,-2447.0
26,6182,合晶,119.0,4.0,3.48,09/22,-571,-668,-2076,-2838,-1297,9342.0,30724.0,10842.0,31005.0,12466.0
27,5531,鄉林,7.07,0.12,1.73,09/22,-2878,-2906,-2870,-2822,-2574,-2148.0,-827.0,3436.0,-296.0,2303.0
28,00687B,國泰20年美債,26.59,-0.04,-0.15,09/22,1,1,-1498,-2562,-1508,-1959.0,-20093.0,-21899.0,-31078.0,-12430.0
29,00679B,元大美債20年,25.58,-0.06,-0.23,09/22,2,-456,-456,-2355,-2406,-6499.0,4103.0,14497.0,-52100.0,2513.0
30,1718,中纖,10.7,-0.05,-0.47,09/22,-443,-1565,-1669,-2306,-44,2296.0,33798.0,41374.0,43810.0,40810.0
31,3042,晶技,183.5,0.0,0.0,09/22,-1253,-1199,-1773,-2107,-181,-3623.0,2849.0,3854.0,549.0,-4944.0
32,00885,富邦越南,18.26,-0.02,-0.11,09/22,-2029,-2029,-2079,-2040,-1910,-3034.0,-3028.0,-11857.0,-25281.0,-21414.0
