代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,14.44,-0.1,-0.69,26W37,09/11,63,30966,60.8,25.9,0,0,0.0,0.0,2,299,31.2,0.25,28,20631,72.8,17.2
00931B,統一美債20年,12.77,-0.09,-0.7,26W37,09/11,34,339239,46.6,15.1,0,0,0.0,0.0,4,8824,17.3,0.39,4,9608,18.9,0.43
00900,富邦特選高股息30,19.52,0.06,0.31,26W37,09/11,23,269326,25.0,17.6,0,0,0.0,0.0,23,395965,36.7,25.9,23,683792,63.4,44.8
00898,國泰基因免疫革命,10.52,-0.1,-0.94,26W37,09/11,16,37035,42.2,32.1,0,0,0.0,0.0,5,7797,20.2,6.75,31,67974,52.6,58.9
1565,精華,97.1,-1.1,-1.12,26W37,09/11,15,950,9.21,1.88,0,0,0.0,0.0,2,144,12.4,0.29,15,1103,10.7,2.19
2606,裕民,76.5,-1.9,-2.42,26W37,09/11,13,85552,20.3,10.1,2,514,0.78,0.06,-1,-251,-1.04,-0.03,4,31288,14.3,3.7
01007T,兆豐國泰R2,11.17,-0.02,-0.18,26W37,09/11,12,230,1.03,,0,0,0.0,0.0,0,0,0.0,0.0,12,230,1.03,
1906,寶隆,11.0,-0.1,-0.9,26W37,09/11,12,531,8.6,0.35,0,0,0.0,0.0,-3,-14,-1.18,-0.01,12,544,8.82,0.36
3206,志豐,34.9,-0.3,-0.85,26W37,09/11,11,469,13.4,0.8,0,0,0.0,0.0,-1,-5,-2.14,-0.01,11,469,13.4,0.8
00997A,主動群益美國增長,10.88,-0.14,-1.27,26W37,09/11,10,70123,10.4,6.12,0,0,0.0,0.0,6,34195,13.3,2.99,8,60929,15.6,5.32
2597,潤弘,169.0,-3.0,-1.74,26W37,09/11,10,3062,25.0,0.99,2,56,2.23,0.02,2,22,0.88,0.01,7,2708,34.5,0.87
00955,中信日本商社,16.43,0.08,0.49,26W37,09/11,9,18044,7.6,3.69,0,0,0.0,0.0,9,84474,35.6,17.3,9,102519,43.2,20.9
1445,大宇,10.3,0.0,0.0,26W37,09/11,9,468,13.9,0.36,0,0,0.0,0.0,-1,-2,-0.44,0.0,9,465,13.8,0.36
2534,宏盛,16.75,-0.05,-0.3,26W37,09/11,9,5067,29.1,1.07,0,0,0.0,0.0,-2,-34,-1.54,-0.01,1,130,15.1,0.03
2642,宅配通,20.25,0.05,0.25,26W37,09/11,9,281,12.1,0.29,0,0,0.0,0.0,-1,-1,-0.55,0.0,9,283,12.2,0.3
3034,聯詠,547.0,2.0,0.37,26W37,09/11,9,43073,22.2,7.08,4,1914,2.81,0.31,-2,-144,-0.47,-0.02,19,70994,13.6,11.7
3232,昱捷,19.55,0.05,0.26,26W37,09/11,9,72,5.1,0.15,0,0,0.0,0.0,-2,-1,-0.82,0.0,9,73,5.15,0.16
6224,聚鼎,87.5,-1.5,-1.69,26W37,09/11,9,3081,5.18,3.6,0,0,0.0,0.0,5,301,0.62,0.35,9,3372,5.67,3.94
6441,廣錠,25.05,-1.05,-4.02,26W37,09/11,9,275,3.07,0.52,0,0,0.0,0.0,2,1,0.02,0.0,9,279,3.11,0.52
6596,寬宏藝術,94.0,-0.4,-0.42,26W37,09/11,9,696,12.8,1.83,0,0,0.0,0.0,7,10,0.25,0.03,9,705,13.0,1.85
9905,大華,21.35,-0.15,-0.7,26W37,09/11,9,758,11.1,0.25,0,0,0.0,0.0,-1,-9,-1.7,0.0,-1,-5,-0.98,0.0
00400A,主動國泰動能高息,14.8,-0.21,-1.4,26W37,09/11,8,138137,7.92,7.27,0,0,0.0,0.0,1,703,0.46,0.04,1,4579,3.01,0.24
0052,富邦科技,62.55,-1.05,-1.65,26W37,09/11,8,96892,11.2,3.79,-1,-100,-0.12,0.0,3,20624,9.86,0.81,6,125057,24.9,4.9
009804,聯邦台精彩50,22.95,-0.3,-1.29,26W37,09/11,8,5854,11.8,3.94,0,0,0.0,0.0,6,8302,25.3,5.59,6,12358,37.7,8.33
00981A,主動統一台股增長,29.44,-0.45,-1.51,26W37,09/11,8,941105,10.5,9.95,-1,-1570,-0.24,-0.02,-2,-25013,-1.58,-0.26,1,7235,1.1,0.08
00991A,主動復華未來50,17.36,-0.38,-2.14,26W37,09/11,8,511005,9.64,11.4,0,0,0.0,0.0,6,324790,10.5,7.26,6,587550,18.9,13.1
00993A,主動安聯台灣,13.14,-0.27,-2.01,26W37,09/11,8,45853,16.4,6.1,0,0,0.0,0.0,5,30767,23.7,4.09,8,73093,26.1,9.72
00995A,主動中信台灣卓越,17.06,-0.32,-1.84,26W37,09/11,8,30714,14.6,11.2,0,0,0.0,0.0,-1,-1023,-5.89,-0.37,-1,-921,-5.3,-0.34
1432,大魯閣,15.0,0.0,0.0,26W37,09/11,8,627,14.6,0.58,0,0,0.0,0.0,0,0,0.0,0.0,8,626,14.5,0.58
1521,大億,24.85,-0.15,-0.6,26W37,09/11,8,133,16.9,0.17,0,0,0.0,0.0,-1,-2,-1.47,0.0,8,131,16.6,0.17
1725,元禎,32.9,-0.2,-0.6,26W37,09/11,8,329,18.0,0.18,0,0,0.0,0.0,-1,-1,-0.43,0.0,8,317,17.3,0.17
2371,大同,27.45,-0.4,-1.44,26W37,09/11,8,32227,9.3,1.5,3,559,0.42,0.03,-1,-249,-1.27,-0.01,8,31439,9.07,1.46
2736,富野,11.45,0.0,0.0,26W37,09/11,8,196,6.85,0.25,0,0,0.0,0.0,-1,-1,-0.55,0.0,8,196,6.83,0.24
2881C,富邦金丙特,51.4,0.0,0.0,26W37,09/11,8,50,2.8,0.02,0,0,0.0,0.0,0,0,0.0,0.0,8,50,2.8,0.02
3086,華義*,29.0,-0.4,-1.36,26W37,09/11,8,746,10.8,0.27,0,0,0.0,0.0,-1,-9,-1.77,0.0,8,787,11.4,0.29
3466,德晉,24.15,-0.8,-3.21,26W37,09/11,8,857,11.8,1.1,0,0,0.0,0.0,-2,-1,-0.05,0.0,8,857,11.8,1.1
4974,亞泰,71.8,-0.2,-0.28,26W37,09/11,8,1087,19.5,1.5,0,0,0.0,0.0,5,10,0.25,0.01,8,1098,19.7,1.51
5244,弘凱,33.8,-0.5,-1.46,26W37,09/11,8,1455,23.6,2.13,0,0,0.0,0.0,0,0,0.0,0.0,8,1449,23.5,2.12
5452,佶優,26.05,-0.65,-2.43,26W37,09/11,8,3082,17.1,2.07,0,0,0.0,0.0,-2,-9,-0.23,-0.01,8,3037,16.8,2.04
6150,撼訊,62.3,2.3,3.83,26W37,09/11,8,766,9.34,1.58,0,0,0.0,0.0,4,13,0.3,0.03,8,770,9.4,1.59
6270,倍微,28.05,-0.5,-1.75,26W37,09/11,8,1180,11.7,1.64,0,0,0.0,0.0,-2,-12,-0.79,-0.02,8,1181,11.7,1.64
6423,億而得,81.5,-1.7,-2.04,26W37,09/11,8,364,14.6,1.17,0,0,0.0,0.0,0,0,0.0,0.0,8,356,14.3,1.15
8908,欣雄,40.0,-0.3,-0.74,26W37,09/11,8,364,24.0,0.11,0,0,0.0,0.0,-1,0,-0.02,0.0,8,364,24.1,0.11
00733,富邦臺灣中小,66.35,-1.3,-1.92,26W37,09/11,7,2719,11.1,4.32,0,0,0.0,0.0,1,315,22.7,0.5,6,3233,24.3,5.13
00904,台新臺灣半導體30,40.98,-0.89,-2.13,26W37,09/11,7,6545,17.6,4.17,0,0,0.0,0.0,1,866,18.2,0.55,8,8071,18.7,5.14
1216,統一,75.0,-0.6,-0.79,26W37,09/11,7,200837,39.9,3.53,-6,-11877,-3.14,-0.21,-6,-4483,-1.18,-0.08,7,194687,38.7,3.43
1423,利華,34.85,-0.55,-1.55,26W37,09/11,7,97,19.4,0.1,0,0,0.0,0.0,0,0,0.0,0.0,7,95,19.0,0.09
1524,耿鼎,26.05,-0.15,-0.57,26W37,09/11,7,2736,22.3,1.65,0,0,0.0,0.0,0,0,0.0,0.0,7,2733,22.3,1.65
1587,吉茂,23.6,0.0,0.0,26W37,09/11,7,928,15.3,1.16,0,0,0.0,0.0,-1,0,-0.05,0.0,5,538,14.2,0.67
1904,正隆,24.8,-0.75,-2.94,26W37,09/11,7,20279,21.6,1.83,-2,-41,-0.19,0.0,-2,-351,-1.66,-0.03,7,20202,21.5,1.82
3092,鴻碩,22.8,-0.5,-2.15,26W37,09/11,7,740,12.6,0.69,0,0,0.0,0.0,-1,-1,-0.08,0.0,5,651,17.4,0.61
3310,佳穎,68.0,0.5,0.74,26W37,09/11,7,76,13.9,0.1,0,0,0.0,0.0,-2,0,-0.09,0.0,7,76,13.9,0.1
5278,尚凡*,23.9,-0.1,-0.42,26W37,09/11,7,842,28.4,0.28,0,0,0.0,0.0,-1,-1,-0.47,0.0,7,830,28.0,0.28
6218,豪勉,44.9,-1.25,-2.71,26W37,09/11,7,4993,9.99,7.77,0,0,0.0,0.0,-1,-2,-0.01,0.0,7,5009,10.0,7.79
6684,安格,44.65,-0.35,-0.78,26W37,09/11,7,529,14.6,1.19,0,0,0.0,0.0,-1,-1,-0.19,0.0,7,521,14.3,1.17
7721,微程式,59.2,-1.9,-3.11,26W37,09/11,7,296,12.4,0.54,0,0,0.0,0.0,-3,-5,-0.58,-0.01,7,294,12.3,0.53
7810,捷創科技,219.5,-2.0,-0.9,26W37,09/11,7,215,7.92,1.06,0,0,0.0,0.0,-1,-12,-2.29,-0.06,7,219,8.06,1.08
7827,漢康-KY創,152.5,-0.5,-0.33,26W37,09/11,7,1838,21.6,1.32,0,0,0.0,0.0,3,13,0.42,0.01,7,1823,21.4,1.31
7828,創新服務,1975.0,-80.0,-3.89,26W37,09/11,7,1207,11.4,2.98,2,81,1.87,0.2,-1,-90,-3.37,-0.22,7,1168,11.1,2.89
9906,欣巴巴,39.2,-0.55,-1.38,26W37,09/11,7,506,25.6,0.56,0,0,0.0,0.0,-4,-15,-1.44,-0.02,7,503,25.5,0.56
00403A,主動統一升級50,10.17,-0.17,-1.64,26W37,09/11,6,1239566,18.9,8.25,0,0,0.0,0.0,6,1849506,28.1,12.3,6,3089072,47.0,20.6
00715L,期街口布蘭特正2,70.65,7.65,12.1,26W37,09/11,6,14680,6.98,20.2,0,0,0.0,0.0,5,33641,21.6,46.3,10,69480,15.7,95.6
009824,群益美國科技巨頭,10.02,-0.05,-0.5,26W37,09/11,6,20578,11.3,3.88,0,0,0.0,0.0,2,20020,33.0,3.77,2,27389,45.2,5.16
1304,台聚,12.35,-0.1,-0.8,26W37,09/11,6,11027,13.5,0.93,0,0,0.0,0.0,-2,-88,-0.27,-0.01,6,10561,12.9,0.89
1313,聯成,11.95,0.1,0.84,26W37,09/11,6,12187,14.0,0.92,0,0,0.0,0.0,-1,-130,-1.29,-0.01,6,11983,13.8,0.9
1340,勝悅-KY,5.22,0.0,0.0,26W37,09/11,6,496,12.1,0.32,0,0,0.0,0.0,0,0,0.0,0.0,6,491,11.9,0.32
1435,中福,22.65,-0.65,-2.79,26W37,09/11,6,132,18.1,0.09,0,0,0.0,0.0,0,0,0.0,0.0,6,147,20.2,0.11
1440,南紡,13.4,-0.1,-0.74,26W37,09/11,6,11432,14.1,0.69,-1,-36,-0.23,0.0,-1,-44,-0.27,0.0,6,11547,14.2,0.7
1503,士電,202.0,-3.0,-1.46,26W37,09/11,6,3985,8.25,0.76,3,47,0.17,0.01,-2,-153,-0.87,-0.03,6,3842,7.96,0.74
1735,日勝化,19.95,-0.1,-0.5,26W37,09/11,6,315,11.2,0.32,0,0,0.0,0.0,-4,-46,-3.01,-0.05,6,295,10.5,0.3
2030,彰源,23.5,-0.15,-0.63,26W37,09/11,6,12586,13.0,4.49,0,0,0.0,0.0,-1,-54,-0.38,-0.02,6,12584,13.0,4.49
2034,允強,20.25,-0.2,-0.98,26W37,09/11,6,12993,32.5,2.46,0,0,0.0,0.0,-2,-118,-0.95,-0.02,6,12851,32.2,2.43
2069,運錩,24.65,1.65,7.17,26W37,09/11,6,2895,11.0,1.74,0,0,0.0,0.0,-1,-35,-0.28,-0.02,6,2820,10.7,1.69
2528,皇普,19.8,-0.35,-1.74,26W37,09/11,6,2363,28.3,0.54,2,80,3.49,0.02,-1,-5,-0.53,0.0,6,1998,23.9,0.46
