代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,39.5,-0.05,-0.13,26W39,09/24,-4,-35501,-14.6,-1.65,21,181095,14.5,8.41,-1,-2451,-2.45,-0.11,-1,-7295,-7.3,-0.34
00645,富邦日本,57.85,-0.85,-1.45,26W39,09/24,1,0,0.01,0.0,11,1196,14.6,2.6,-3,-426,-22.1,-0.93,1,26,4.27,0.06
00662,富邦NASDAQ,124.25,-0.75,-0.6,26W39,09/24,5,1003,1.48,0.11,11,1776,0.96,0.19,-26,-183457,-32.1,-19.8,-26,-174136,-30.5,-18.8
009814,富邦標普500,11.41,-0.07,-0.61,26W39,09/24,1,155,6.48,0.1,11,11690,23.5,7.64,2,432,8.9,0.28,2,594,12.2,0.39
2884,玉山金,45.6,0.0,0.0,26W39,09/24,-3,-43281,-6.6,-0.24,11,192618,7.76,1.09,3,4438,0.68,0.03,1,8966,10.6,0.05
3491,昇達科,1555.0,-10.0,-0.64,26W39,09/24,-8,-3767,-5.76,-5.47,11,2866,2.89,4.17,-1,-22,-0.39,-0.03,-1,-287,-5.1,-0.42
2379,瑞昱,749.0,-12.0,-1.58,26W39,09/24,3,9997,23.4,1.94,10,6664,4.15,1.29,2,270,0.99,0.05,3,10566,24.8,2.05
2610,華航,20.3,-0.15,-0.73,26W39,09/24,1,4667,5.37,0.08,10,57009,3.75,0.93,3,1014,0.43,0.02,1,22327,25.7,0.36
00980A,主動野村臺灣優選,25.56,0.05,0.2,26W39,09/24,1,1748,7.39,0.22,9,76429,13.9,9.69,1,2646,11.2,0.34,1,4971,21.0,0.63
3044,健鼎,538.0,-5.0,-0.92,26W39,09/24,1,1619,15.4,0.31,9,5349,3.4,1.02,1,1,0.01,0.0,1,1701,16.2,0.32
9910,豐泰,69.4,-0.6,-0.86,26W39,09/24,1,1036,27.4,0.1,9,3606,6.37,0.37,5,194,0.7,0.02,4,4445,19.7,0.45
3105,穩懋,502.0,5.0,1.01,26W39,09/24,2,17288,6.23,4.08,8,30170,2.77,7.12,-1,-138,-0.13,-0.03,3,25931,6.81,6.12
2382,廣達,338.5,-3.0,-0.88,26W39,09/24,-3,-12345,-5.85,-0.3,7,26926,4.84,0.66,2,1790,1.61,0.04,-1,-4531,-11.3,-0.11
2633,台灣高鐵,25.55,-0.05,-0.2,26W39,09/24,-4,-34495,-41.9,-0.61,7,19967,14.9,0.35,2,315,0.64,0.01,-4,-21286,-25.8,-0.38
2887,台新新光金,42.5,-0.45,-1.05,26W39,09/24,-3,-100127,-12.7,-0.4,7,240151,11.7,0.96,3,8100,1.03,0.03,-1,-30026,-18.3,-0.12
00713,元大台灣高息低波,63.2,-0.45,-0.71,26W39,09/24,-3,-4019,-5.68,-0.24,6,6612,4.44,0.39,-3,-15552,-22.0,-0.92,-3,-18219,-25.8,-1.08
00740B,富邦全球投等債,36.67,-0.5,-1.35,26W39,09/24,2,689,3.67,0.03,6,9546,18.7,0.43,-30,-142822,-34.6,-6.5,-2,-934,-4.98,-0.04
2353,宏碁,31.75,0.2,0.63,26W39,09/24,-1,-5544,-10.5,-0.18,6,12654,2.81,0.42,2,5001,3.7,0.16,-1,-4695,-8.88,-0.15
3078,僑威,45.45,0.25,0.55,26W39,09/24,2,686,12.5,0.3,6,273,1.2,0.12,-4,-648,-3.99,-0.28,2,310,5.66,0.14
3374,精材,449.0,-23.0,-4.87,26W39,09/24,-2,-9240,-7.35,-3.41,6,17088,4.11,6.3,2,1036,0.82,0.38,-2,-4472,-3.56,-1.65
3532,台勝科,452.5,7.5,1.69,26W39,09/24,1,975,3.44,0.25,6,12593,4.79,3.25,-1,-382,-1.35,-0.1,6,12796,4.87,3.3
4736,泰博,129.5,-2.5,-1.89,26W39,09/24,3,413,13.9,0.43,6,638,6.47,0.67,-1,-6,-0.93,-0.01,4,557,11.8,0.58
6412,群電,74.6,0.3,0.4,26W39,09/24,2,348,9.64,0.09,6,105,0.68,0.03,-1,-21,-1.57,-0.01,2,365,10.1,0.09
00646,元大S&P500,77.15,-0.45,-0.58,26W39,09/24,1,37,0.33,0.01,5,2071,3.1,0.32,-8,-64990,-58.2,-10.1,-8,-65352,-58.5,-10.2
1104,環泥,26.65,-0.15,-0.56,26W39,09/24,-2,-1404,-34.7,-0.2,5,44,0.19,0.01,2,45,1.1,0.01,-2,-1318,-32.6,-0.19
1229,聯華,40.1,0.1,0.25,26W39,09/24,-2,-1878,-9.48,-0.1,5,1828,4.28,0.1,1,22,0.27,0.0,-2,-1903,-9.61,-0.1
1503,士電,196.0,-0.5,-0.25,26W39,09/24,-2,-1540,-18.5,-0.3,5,144,0.39,0.03,-1,-12,-0.45,0.0,-2,-1426,-17.1,-0.27
1514,亞力,102.0,-3.0,-2.86,26W39,09/24,3,1106,8.32,0.4,5,200,0.6,0.07,-4,-110,-0.51,-0.04,3,1204,9.06,0.43
2312,金寶,30.65,0.05,0.16,26W39,09/24,1,1515,7.24,0.1,5,381,0.18,0.03,-3,-2187,-2.1,-0.15,1,1330,6.36,0.09
2351,順德,219.5,-6.5,-2.88,26W39,09/24,5,12605,7.44,6.92,5,1043,0.62,0.57,-2,-441,-0.69,-0.24,5,13316,7.86,7.31
2481,強茂,174.5,1.5,0.87,26W39,09/24,-1,-3639,-2.87,-0.95,5,16184,1.7,4.24,2,958,0.23,0.25,-1,-3248,-2.56,-0.85
2497,怡利電,43.8,0.4,0.92,26W39,09/24,-7,-1374,-16.8,-1.05,5,125,2.47,0.1,1,0,0.02,0.0,-11,-2642,-10.7,-2.02
2618,長榮航,42.0,-0.85,-1.98,26W39,09/24,1,7652,9.08,0.14,5,45824,10.3,0.85,2,1394,0.79,0.03,6,111357,18.9,2.06
2882,國泰金,110.5,-1.0,-0.9,26W39,09/24,-3,-17495,-6.13,-0.12,5,18462,3.34,0.13,-1,-222,-0.37,0.0,1,1160,1.9,0.01
2891,中信金,68.5,-0.4,-0.58,26W39,09/24,-1,-8370,-11.0,-0.04,5,58269,7.43,0.3,3,5841,1.26,0.03,-1,-1682,-2.21,-0.01
4763,材料*-KY,46.1,-0.3,-0.65,26W39,09/24,-1,-13352,-25.6,-1.35,5,5435,2.41,0.55,-1,-895,-1.72,-0.09,-1,-14227,-27.3,-1.44
5269,祥碩,1480.0,0.0,0.0,26W39,09/24,2,1264,23.8,1.71,5,243,2.07,0.33,-1,-42,-2.94,-0.06,2,1355,25.5,1.83
6670,復盛應用,273.0,0.0,0.0,26W39,09/24,-1,-32,-5.02,-0.02,5,325,6.71,0.23,-4,-223,-6.1,-0.16,-3,-21,-1.01,-0.01
8150,南茂,112.0,5.0,4.67,26W39,09/24,2,63392,13.2,9.0,5,371,0.05,0.05,2,3541,0.74,0.5,2,67015,13.9,9.51
8926,台汽電,58.8,0.4,0.68,26W39,09/24,-1,-315,-3.95,-0.04,5,547,0.88,0.07,-1,-6,-0.07,0.0,-1,-136,-1.71,-0.02
