代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00900,富邦特選高股息30,19.58,0.04,0.2,09/09,28,41843,27.2,2.73,0,0,0.0,0.0,12,38032,48.5,2.48,52,167284,59.6,10.9
3037,欣興,993.0,39.0,4.09,09/09,23,75661,13.5,4.61,1,871,4.08,0.05,-2,-1005,-2.57,-0.06,3,7350,12.0,0.45
5213,亞昕,21.05,-0.1,-0.47,09/09,22,1556,37.3,0.22,0,0,0.0,0.0,0,0,0.0,0.0,22,1556,37.3,0.22
00955,中信日本商社,16.55,-0.03,-0.18,09/09,19,10124,11.8,2.06,0,0,0.0,0.0,7,14921,32.5,3.03,25,56027,49.4,11.4
3045,台灣大,119.5,1.5,1.27,09/09,18,90158,46.9,2.42,1,906,11.1,0.02,-2,-202,-1.61,-0.01,18,92278,48.0,2.48
5403,中菲,92.8,0.2,0.22,09/09,18,322,48.1,0.41,0,0,0.0,0.0,0,0,0.0,0.0,18,322,48.1,0.41
9919,康那香,14.15,0.1,0.71,09/09,18,964,27.8,0.49,0,0,0.0,0.0,-2,-5,-1.03,0.0,18,996,28.8,0.51
1806,冠軍,8.02,-0.01,-0.12,09/09,15,647,22.2,0.17,0,0,0.0,0.0,-2,-6,-3.24,0.0,15,662,22.7,0.17
5880,合庫金,26.85,0.0,0.0,09/09,14,96291,36.3,0.6,-7,-6186,-3.94,-0.04,4,1311,1.79,0.01,6,63883,45.0,0.4
3374,精材,478.5,3.5,0.74,09/09,13,17175,9.75,6.33,1,10,0.4,0.0,1,75,3.0,0.03,13,28578,16.2,10.5
3693,營邦,700.0,31.0,4.63,09/09,13,4406,17.1,10.2,0,0,0.0,0.0,1,60,2.27,0.14,13,4716,18.3,11.0
8446,華研,86.1,1.0,1.18,09/09,13,136,27.3,0.26,0,0,0.0,0.0,1,0,0.42,0.0,13,136,27.3,0.26
2880,華南金,44.35,-0.8,-1.77,09/09,10,74321,37.3,0.53,-2,-405,-1.81,0.0,-2,-330,-1.48,0.0,-1,-229,-2.51,0.0
2885,元大金,69.7,-0.9,-1.27,09/09,10,56047,23.4,0.42,-3,-439,-0.76,0.0,-4,-578,-0.74,0.0,-1,-68,-0.32,0.0
5314,世紀*,42.55,3.85,9.95,09/09,10,14041,11.6,1.16,0,0,0.0,0.0,-2,-759,-1.27,-0.06,4,6396,9.11,0.53
6805,富世達,2295.0,140.0,6.5,09/09,9,1860,13.0,2.71,3,323,13.3,0.47,1,21,1.33,0.03,4,524,17.5,0.76
7835,永悅健康-創,22.9,-0.2,-0.87,09/09,9,77,8.34,0.17,0,0,0.0,0.0,-6,-30,-8.41,-0.06,3,32,21.5,0.07
00722B,群益投資級電信債,33.92,-0.02,-0.06,09/09,8,604,2.28,0.04,0,0,0.0,0.0,2,70,0.9,0.0,2,207,2.65,0.01
2247,汎德永業,232.5,-0.5,-0.21,09/09,8,91,39.9,0.11,1,1,6.18,0.0,0,0,0.0,0.0,8,94,41.2,0.12
2528,皇普,20.2,0.05,0.25,09/09,8,454,24.5,0.1,1,11,8.2,0.0,0,0,0.0,0.0,5,432,46.1,0.1
3466,德晉,24.25,-0.1,-0.41,09/09,8,215,17.8,0.28,0,0,0.0,0.0,-1,0,-0.21,0.0,8,215,17.8,0.28
3541,西柏,22.05,0.25,1.15,09/09,8,35,15.3,0.06,0,0,0.0,0.0,1,1,0.87,0.0,8,35,15.4,0.06
5245,智晶,22.45,-0.35,-1.54,09/09,8,57,22.1,0.13,0,0,0.0,0.0,-1,-25,-69.6,-0.06,-1,-22,-61.4,-0.05
6609,瀧澤科,39.7,0.3,0.76,09/09,8,382,34.9,0.53,0,0,0.0,0.0,0,0,0.0,0.0,8,382,34.9,0.53
