排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2887,台新新光金,42.9,-0.9,-2.05,09/22,15569,26046,38083,48781,72196,130328.0,261228.0,289255.0,425729.0,279140.0
2,2002,中鋼,18.65,0.0,0.0,09/22,8643,17301,18930,32350,52459,62.0,-318965.0,-107678.0,3487.0,-205184.0
3,00981A,主動統一台股增長,30.15,0.58,1.96,09/22,3552,7526,8331,32257,46513,-32587.0,1289.0,-54315.0,85357.0,70046.0
4,2884,玉山金,46.05,-0.15,-0.32,09/22,1099,3870,16145,30467,54098,-74219.0,-119822.0,-130361.0,122738.0,-71903.0
5,1303,南亞,231.5,-8.0,-3.34,09/22,7097,8254,19366,25873,32017,24550.0,57412.0,6242.0,-159901.0,-62363.0
6,00673R,期元大S&P原油反1,10.45,0.0,0.0,09/22,607,4348,9507,20050,28267,35855.0,34817.0,37674.0,46246.0,48297.0
7,00406A,主動中信台灣收益,9.84,0.14,1.44,09/22,2900,3155,3230,18679,20935,33942.0,50768.0,,,
8,0050,元大台灣50,111.85,0.5,0.45,09/22,597,391,522,14729,14444,8721.0,61095.0,21429.0,59757.0,84913.0
9,2801,彰銀,28.35,-0.1,-0.35,09/22,1384,3384,10076,14066,32638,38433.0,49591.0,74136.0,80974.0,72604.0
10,00991A,主動復華未來50,17.88,0.35,2.0,09/22,636,11821,12149,13283,12919,329.0,13463.0,62080.0,,93152.0
11,2542,興富發,45.45,-1.0,-2.15,09/22,3099,5914,8475,12451,17380,14051.0,31697.0,59664.0,86408.0,58636.0
12,00918,大華優利高填息30,34.1,-0.09,-0.26,09/22,2555,1190,1025,11467,34186,57551.0,26649.0,42062.0,44577.0,8536.0
13,2303,聯電,160.0,3.0,1.91,09/22,-526,914,1236,9061,13170,24348.0,-115325.0,-446891.0,-962676.0,-500953.0
