排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,1101,台泥,24.8,-0.5,-1.98,09/02,-320216,-360316,-353464,-347528,-329153,-307399,-175823.0,115531.0,123746.0,171589.0
2,2834,臺企銀,17.25,0.15,0.88,09/02,-333244,-357125,-347899,-330431,-280730,-189441,-206343.0,68949.0,79263.0,92783.0
3,2886,兆豐金,49.0,0.5,1.03,09/02,-27777,-55869,-55583,-61127,-120385,-78412,2231.0,13754.0,-13291.0,33235.0
4,2884,玉山金,40.5,0.6,1.5,09/02,-54539,-74147,-64076,-60037,-43189,-14399,-129492.0,-104146.0,149962.0,-42839.0
5,00631L,元大台灣50正2,35.93,-1.33,-3.57,09/02,-4020,-4220,-4833,-36861,-36837,-77661,-19360.0,296484.0,293101.0,296508.0
6,2609,陽明,57.5,-0.1,-0.17,09/02,-16198,-33320,-34469,-36708,-47563,-47521,-182186.0,-106011.0,-163029.0,-157190.0
7,00981A,主動統一台股增長,29.73,-0.64,-2.11,09/02,238,2783,-4868,-31600,-73545,-100063,-286992.0,-63229.0,41966.0,28965.0
8,009816,凱基台灣TOP50,15.65,-0.24,-1.51,09/02,-2694,-2694,-3135,-23633,-31065,-97598,-11407.0,27876.0,,
9,1815,富喬,131.0,2.0,1.55,09/02,1048,-9052,-10595,-21915,-34281,-32834,-37280.0,-15219.0,-2425.0,-4770.0
10,1326,台化,72.8,-1.5,-2.02,09/02,-15607,-17973,-21115,-21319,-18191,-15471,-38508.0,-78312.0,-152375.0,-96638.0
11,6770,力積電,70.4,-0.4,-0.56,09/02,-23354,-18532,-18381,-20990,-16588,-56666,-171762.0,83485.0,-29819.0,48110.0
12,1605,華新,38.2,-0.55,-1.42,09/02,-17391,-18913,-19057,-19679,-22892,-94361,-58101.0,-101724.0,-38937.0,-172657.0
13,2880,華南金,43.0,1.05,2.5,09/02,-13147,-25078,-19071,-18563,-22133,28911,226825.0,301055.0,325572.0,299007.0
14,1717,長興,80.8,-3.9,-4.6,09/02,-10299,-12993,-16879,-16845,-17368,-32375,-22290.0,-7324.0,9957.0,-1615.0
15,2324,仁寶,39.7,-0.2,-0.5,09/02,-3287,-9840,-10314,-16409,-32677,-59795,-160209.0,-387293.0,-61225.0,-263204.0
16,00982A,主動群益台灣強棒,23.0,-0.34,-1.46,09/02,-91,-317,-792,-16282,-17531,-11498,-16959.0,11615.0,9939.0,18822.0
17,1216,統一,76.6,0.4,0.52,09/02,-6987,-8507,-8441,-15763,-50649,-130058,-114936.0,-43753.0,69671.0,-8336.0
18,1802,台玻,60.8,-0.5,-0.82,09/02,-15053,-15625,-15578,-15733,-17950,-10639,16034.0,58610.0,29079.0,-3581.0
19,3293,鈊象,708.0,-3.0,-0.42,09/02,-12919,-14147,-14241,-14474,-13949,-15735,-9520.0,-9742.0,-2429.0,-11718.0
20,00407A,主動凱基台灣,9.78,-0.21,-2.1,09/02,-15000,-14651,-14152,-14252,-15815,-16631,,,,
21,2382,廣達,337.0,-5.0,-1.46,09/02,-174,-1850,-1047,-13900,-36908,-195679,-111623.0,-20252.0,-48891.0,-35632.0
22,2353,宏碁,32.15,0.4,1.26,09/02,-3629,-11116,-12274,-13650,-23031,-24680,-57119.0,-56566.0,45024.0,64101.0
23,2603,長榮,234.5,-3.5,-1.47,09/02,-54,-2253,-11808,-13597,-30766,-57092,-122584.0,-91595.0,-89635.0,-115702.0
24,2883,凱基金,35.5,0.55,1.57,09/02,-434,1208,3694,-13027,-16325,-24746,28292.0,58379.0,8358.0,56257.0
25,00881,國泰台灣科技龍頭,50.0,-1.05,-2.06,09/02,0,-304,-1121,-11848,-15007,1901,-11221.0,-11568.0,5377.0,2165.0
26,00632R,元大台灣50反1,9.91,0.18,1.85,09/02,-6608,-6602,-6602,-10390,-9648,-37902,-61072.0,-15597.0,7715.0,4008.0
27,1303,南亞,237.5,3.0,1.28,09/02,-706,-2325,-6790,-9282,-2339,12950,27834.0,19881.0,-217953.0,-92276.0
28,2885,元大金,66.7,0.0,0.0,09/02,-9031,-9443,-8860,-9121,-853,2451,-24280.0,11484.0,898.0,13900.0
29,00405A,主動富邦台灣龍耀,8.78,-0.15,-1.68,09/02,-5015,-5067,-5067,-8800,-8633,-26990,,,,
30,1504,東元,72.6,-0.9,-1.22,09/02,-3016,-6570,-9227,-8558,-15547,-36582,5447.0,451.0,31777.0,25256.0
31,2002,中鋼,19.05,0.0,0.0,09/02,3483,-10520,-10483,-8211,-54768,-138561,-398664.0,-126174.0,-51271.0,-254943.0
32,3706,神達,94.7,-1.0,-1.04,09/02,381,391,-4835,-8095,-11489,-27593,-5817.0,-23160.0,49632.0,-22285.0
33,00878,國泰永續高股息,33.65,-0.11,-0.33,09/02,0,0,0,-7817,-28997,7983,74008.0,80347.0,5410.0,57259.0
34,2106,建大,17.4,-0.05,-0.29,09/02,-8590,-8567,-8489,-7719,-6576,-4965,-5797.0,-1401.0,-1327.0,-422.0
35,1301,台塑,66.8,-1.0,-1.47,09/02,-2142,-4820,-5892,-7678,-6016,-11803,-113741.0,-167939.0,-214260.0,-201961.0
36,1102,亞泥,35.0,-0.15,-0.43,09/02,-5215,-4625,-3727,-6712,-25303,-23187,-28035.0,-58070.0,10990.0,-2716.0
37,2354,鴻準,66.3,0.4,0.61,09/02,-3650,-6794,-7274,-6317,-8665,-31984,-32512.0,-803.0,16644.0,5280.0
38,00929,復華台灣科技優息,29.43,-0.03,-0.1,09/02,-4565,-4565,-4665,-6247,-7685,187,12097.0,8833.0,35329.0,16192.0
39,9907,統一實,15.5,0.05,0.32,09/02,-3039,-4644,-5216,-6175,-8385,-6898,-13940.0,23197.0,26184.0,19655.0
40,6919,康霈*,88.1,-3.1,-3.4,09/02,-5169,-6169,-6169,-6169,-6448,-7889,-13203.0,0.0,0.0,0.0
41,00991A,主動復華未來50,17.93,-0.31,-1.7,09/02,97,556,1524,-5842,-20554,-45057,-17352.0,61535.0,,79561.0
42,3703,欣陸,19.4,-0.15,-0.77,09/02,-6555,-6595,-6167,-5358,-4387,-1249,-2530.0,3898.0,3193.0,3674.0
