排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00985D,主動貝萊德優投等,9.76,0.0,0.0,09/08,3.83,4.2,4.2,1142.0,1142.0,1196.0,,,,
2,1444,力麗,6.99,-0.04,-0.57,09/08,67.3,165.0,321.0,523.0,1363.0,,,-50.0,-91.5,-80.6
3,2025,千興,12.55,0.1,0.8,09/08,51.2,417.0,417.0,417.0,,,,,,
4,00749B,凱基新興債10+,30.61,-0.09,-0.29,09/08,6.25,13.3,21.4,325.0,325.0,325.0,1600.0,,,
5,009829,大華韓國KOSPI50,11.18,0.21,1.91,09/08,17.8,18.8,18.8,296.0,,,,,,
6,7788,松川精密,291.5,-25.0,-7.9,09/08,14.5,93.4,143.0,197.0,109.0,71.7,447.0,,,
7,00404A,主動聯博動能50,9.99,-0.04,-0.4,09/08,6.81,6.81,6.81,173.0,173.0,370.0,,,,
8,00982T,平衡兆豐台美動能,16.18,-0.16,-0.98,09/08,146.0,146.0,146.0,146.0,146.0,,,-80.4,,
9,6510,精測,3620.0,150.0,4.32,09/08,8.09,29.8,76.3,134.0,159.0,140.0,142.0,1.26,-18.4,-17.3
10,2481,強茂,152.5,-5.5,-3.48,09/08,15.2,17.8,71.9,121.0,82.1,172.0,101.0,51.3,19.4,-36.1
11,6272,驊陞,28.6,-1.1,-3.7,09/08,8.39,33.3,68.0,110.0,87.7,84.6,,,,
12,3229,晟鈦,55.2,4.6,9.09,09/08,0.0,3.8,28.1,100.0,,,,,,
13,00770,國泰北美科技,68.35,-0.1,-0.15,09/08,61.1,88.2,80.9,97.8,100.0,95.5,73.6,-54.5,-11.4,-42.4
14,6693,廣閎科,187.5,3.0,1.63,09/08,13.5,35.1,72.1,91.2,95.2,128.0,106.0,114.0,123.0,74.2
15,00918,大華優利高填息30,35.44,-0.34,-0.95,09/08,11.3,21.9,21.4,66.9,297.0,224.0,-18.2,66.4,49.2,-45.6
16,00934,中信成長高股息,30.12,-0.49,-1.6,09/08,2.17,14.1,26.3,65.9,113.0,359.0,789.0,116.0,-50.1,2228.0
17,6257,矽格,209.0,-4.0,-1.88,09/08,12.7,16.5,27.8,64.1,128.0,175.0,30.2,-13.5,84.4,9.94
18,00989B,台新美國非投等債,9.99,-0.04,-0.4,09/08,31.3,31.3,46.2,63.7,63.7,5875.0,,,,
19,3605,宏致,124.0,3.5,2.9,09/08,3.62,4.6,7.33,61.7,125.0,97.5,-33.7,-34.8,6.45,-28.8
20,5206,坤悅,23.25,0.2,0.87,09/08,18.9,47.7,47.7,58.5,59.8,59.8,5.98,-7.89,-5.34,-13.2
21,7730,暉盛-創,172.5,-8.0,-4.43,09/08,37.5,37.5,37.5,57.1,22.2,0.0,120.0,,,
22,00896,中信綠能及電動車,28.48,-0.26,-0.9,09/08,-0.36,-0.55,8.56,56.9,56.9,42.9,23.0,59.7,261.0,129.0
23,6715,嘉基,325.0,-14.0,-4.13,09/08,3.63,9.83,21.0,56.7,111.0,144.0,76.0,131.0,228.0,225.0
24,6451,訊芯-KY,435.0,-13.5,-3.01,09/08,3.45,8.22,15.0,54.3,54.6,95.4,83.2,45.0,21.1,23.3
25,00673R,期元大S&P原油反1,11.0,-0.11,-0.99,09/08,0.0,2.84,1.56,53.2,59.1,98.5,14.5,108.0,865.0,
26,8040,九暘,79.0,-3.5,-4.24,09/08,12.8,29.5,35.7,53.1,57.2,14.2,73.7,237.0,242.0,279.0
27,2887I,台新新光辛特,9.53,-0.01,-0.1,09/08,0.0,2.92,13.6,52.6,65.6,68.9,-6.38,50.1,104.0,50.2
28,8105,凌巨,15.1,-0.1,-0.66,09/08,1.48,1.63,-4.86,51.2,,-93.3,-90.3,-90.4,-74.0,-81.6
29,6166,凌華,114.5,-1.5,-1.29,09/08,1.45,14.5,15.7,48.6,44.4,78.3,14.2,-4.71,-25.9,-1.81
30,00939,統一台灣高息動能,23.84,0.02,0.08,09/08,13.4,24.8,43.0,47.9,82.3,237.0,-56.2,429.0,20.8,146.0
31,1597,直得,143.0,-9.0,-5.92,09/08,1.63,11.2,23.7,47.5,142.0,75.2,68.9,62.2,0.34,10.0
32,6613,朋億*,258.5,-6.5,-2.45,09/08,4.48,8.82,15.9,47.2,130.0,235.0,332.0,110.0,116.0,123.0
33,8996,高力,1225.0,-15.0,-1.21,09/08,1.68,13.0,24.8,45.4,149.0,589.0,708.0,895.0,66.3,595.0
34,3704,合勤控,38.9,-0.8,-2.02,09/08,4.11,11.3,15.8,43.9,74.5,101.0,29.7,-71.0,-50.4,-64.8
35,3661,世芯-KY,4030.0,-10.0,-0.25,09/08,5.84,50.0,50.5,43.3,-17.0,-76.9,-82.5,-91.2,-79.1,-77.7
36,3645,達邁,73.7,1.9,2.65,09/08,9.67,10.3,19.6,42.9,56.6,55.6,-5.71,-37.9,-46.3,-13.1
37,7805,威聯通,508.0,-6.0,-1.17,09/08,1.96,8.33,7.77,41.5,177.0,102.0,285.0,,,
38,8021,尖點,450.0,-12.0,-2.6,09/08,4.68,3.77,14.2,41.1,57.7,70.5,400.0,89.2,26.6,10.5
39,4977,眾達-KY,173.0,-6.5,-3.62,09/08,8.41,25.8,33.5,40.2,18.0,10.8,-10.5,-16.3,-30.7,-26.2
40,5289,宜鼎,1370.0,-35.0,-2.49,09/08,9.48,15.0,22.2,40.1,35.3,25.3,-11.8,433.0,117.0,113.0
41,6672,騰輝電子-KY,294.0,-5.5,-1.84,09/08,15.3,32.8,38.7,39.7,25.9,2.7,-22.4,73.7,14.1,48.1
42,2634,漢翔,65.9,-0.4,-0.6,09/08,10.5,15.0,18.3,38.5,55.3,-1.7,-24.1,12.6,-11.4,-27.3
43,1537,廣隆,114.0,-1.5,-1.3,09/08,3.57,9.01,19.3,38.3,70.4,129.0,39.7,7.59,-42.4,-41.3
44,2536,宏普,18.85,0.0,0.0,09/08,-1.15,-1.24,7.01,38.2,31.7,12.0,55.9,131.0,165.0,164.0
45,8086,宏捷科,110.0,-2.5,-2.22,09/08,3.98,8.37,15.4,37.3,65.6,120.0,67.4,5.09,115.0,42.1
46,1459,聯發,15.6,0.25,1.63,09/08,-6.25,2.74,36.4,36.4,63.0,369.0,-42.3,-47.6,,-34.2
47,6683,雍智科技,1405.0,-5.0,-0.35,09/08,9.67,13.1,21.0,36.2,36.2,17.1,39.6,54.8,-22.2,89.6
48,2072,世紀風電,131.0,-1.0,-0.76,09/08,6.03,14.3,10.9,35.8,90.2,103.0,,,,
49,7795,長廣,555.0,19.0,3.54,09/08,23.8,35.6,24.4,34.9,73.5,264.0,,,,
50,6640,均華,1215.0,-85.0,-6.54,09/08,9.32,12.5,21.3,34.8,68.3,117.0,295.0,125.0,51.8,24.8
51,4746,台耀,45.55,-0.85,-1.83,09/08,1.95,6.8,15.4,34.3,54.1,28.9,-2.74,171.0,221.0,210.0
52,2221,大甲,85.8,-0.9,-1.04,09/08,-0.91,-0.46,27.9,33.1,34.2,-3.27,11.9,780.0,768.0,780.0
53,4442,竣邦-KY,52.7,0.0,0.0,09/08,2.2,24.0,25.7,32.9,40.9,63.2,132.0,86.0,24.0,78.8
54,5210,寶碩,28.5,0.45,1.6,09/08,1.66,10.9,10.9,31.7,-22.7,-21.2,1533.0,,,
55,4707,磐亞,28.3,0.0,0.0,09/08,0.67,4.88,13.5,31.0,53.2,9.79,77.0,572.0,871.0,488.0
